Age,Income,Home_ownership,Employment_length,Loan_intent,internal_credit_rating,Loan_amount,Interest_rate,Loan_percent_income,Default,Credit_history_length,Loan_status
29,45000,Rent,0.0,Medical,C,12000,12.99,0.27,Y,7,0
25,38400,Mortgage,9.0,Education,B,12000,10.38,0.31,N,3,0
21,89610,Rent,3.0,Debtconsolidation,A,5600,6.54,0.06,N,4,0
29,33000,Rent,4.0,Homeimprovement,E,7650,19.29,0.23,Y,6,1
22,92000,Mortgage,4.0,Venture,A,1400,,0.02,N,3,0
23,57996,Rent,5.0,Debtconsolidation,A,8000,7.14,0.14,N,2,0
28,65000,Mortgage,3.0,Homeimprovement,A,10000,7.49,0.15,N,7,0
22,45000,Mortgage,5.0,Medical,B,6500,10.65,0.14,N,4,0
24,29200,Mortgage,6.0,Debtconsolidation,A,2500,6.76,0.09,N,2,0
23,20000,Own,7.0,Medical,A,1200,7.49,0.06,N,3,0
36,60000,Rent,3.0,Homeimprovement,A,7000,7.88,0.12,N,12,0
24,54000,Mortgage,5.0,Venture,A,11000,5.42,0.2,N,2,0
24,24000,Mortgage,4.0,Education,D,8500,15.7,0.35,N,2,0
32,62400,Mortgage,7.0,Debtconsolidation,B,20000,12.53,0.32,N,6,0
29,200000,Rent,4.0,Personal,A,5000,7.43,0.03,N,10,0
21,24996,Own,5.0,Venture,A,5000,7.51,0.2,N,2,0
29,27840,Rent,0.0,Education,E,8575,19.42,0.31,Y,10,1
31,94140,Rent,5.0,Venture,D,12000,14.91,0.13,Y,8,0
25,36000,Mortgage,1.0,Medical,A,5100,8.9,0.14,N,4,0
25,66300,Rent,3.0,Medical,E,25000,17.93,0.32,Y,4,1
22,70000,Mortgage,4.0,Venture,B,13750,10.75,0.2,N,3,0
43,25000,Mortgage,10.0,Education,B,10000,9.62,0.4,N,17,0
35,68000,Mortgage,19.0,Personal,E,32000,19.03,0.47,Y,7,0
32,19000,Rent,1.0,Venture,A,8325,6.62,0.44,N,10,1
41,54000,Mortgage,2.0,Debtconsolidation,A,6000,6.17,0.11,N,14,0
23,18000,Rent,0.0,Homeimprovement,A,3200,,0.18,N,4,1
21,28000,Rent,2.0,Debtconsolidation,C,6625,13.06,0.24,N,2,1
38,75000,Mortgage,19.0,Venture,A,9100,6.03,0.12,N,13,0
24,64000,Rent,8.0,Homeimprovement,C,1300,13.49,0.02,N,3,1
26,113050,Mortgage,4.0,Medical,B,9000,12.53,0.07,N,4,1
22,40000,Rent,2.0,Personal,B,4000,11.49,0.1,N,4,0
22,51480,Mortgage,4.0,Medical,B,3000,11.83,0.06,N,2,0
23,30000,Rent,6.0,Education,B,10775,10.65,0.36,N,4,1
24,44000,Mortgage,,Medical,A,3600,5.79,0.08,N,2,0
25,51000,Mortgage,5.0,Debtconsolidation,A,7000,7.88,0.14,N,4,0
26,70000,Rent,8.0,Education,C,8000,15.96,0.11,Y,3,0
23,78000,Rent,1.0,Homeimprovement,D,12000,14.96,0.15,N,4,1
32,17000,Own,0.0,Personal,D,3200,14.84,0.19,N,7,1
23,22000,Rent,1.0,Education,C,5500,13.04,0.25,N,4,0
30,250000,Mortgage,1.0,Debtconsolidation,B,5000,9.01,0.02,N,8,0
39,76000,Mortgage,8.0,Homeimprovement,A,5000,6.03,0.07,N,14,0
24,35004,Rent,2.0,Venture,B,6000,10.59,0.17,N,3,0
33,57492,Rent,1.0,Medical,B,20000,12.53,0.35,N,10,1
40,150000,Mortgage,2.0,Personal,C,20000,12.99,0.13,N,14,0
37,29000,Rent,,Personal,B,6725,8.88,0.23,N,16,0
33,34000,Rent,3.0,Venture,C,9000,14.17,0.26,Y,10,1
22,19200,Rent,2.0,Debtconsolidation,A,6250,7.51,0.33,N,3,1
21,57700,Mortgage,5.0,Venture,B,13500,9.91,0.23,N,2,0
27,105600,Mortgage,0.0,Debtconsolidation,A,10000,7.29,0.09,N,6,0
25,34400,Rent,9.0,Venture,C,5000,13.49,0.15,N,4,0
31,36000,Rent,4.0,Medical,C,4000,13.8,0.11,Y,9,0
26,70000,Own,10.0,Personal,B,10000,12.42,0.14,N,4,0
22,24000,Rent,6.0,Debtconsolidation,B,7125,9.67,0.3,N,3,0
31,32400,Mortgage,14.0,Homeimprovement,A,3000,7.49,0.09,N,10,0
27,42000,Rent,1.0,Education,A,10000,,0.24,N,8,0
36,35000,Mortgage,5.0,Debtconsolidation,A,12000,8.9,0.34,N,17,0
22,14400,Rent,0.0,Debtconsolidation,B,7200,11.71,0.5,N,4,1
24,30000,Rent,5.0,Education,A,4800,6.99,0.16,N,4,0
24,73440,Mortgage,7.0,Education,A,7000,6.99,0.1,N,2,0
31,54000,Rent,15.0,Medical,C,1000,,0.02,Y,7,0
23,50052,Own,8.0,Personal,B,15000,9.63,0.3,N,4,0
63,106000,Mortgage,0.0,Personal,C,11500,12.98,0.11,N,23,0
32,100000,Mortgage,4.0,Personal,A,6000,7.14,0.06,N,10,0
34,44400,Rent,0.0,Education,D,4500,16.02,0.1,N,9,1
26,97000,Mortgage,5.0,Debtconsolidation,A,4000,6.62,0.04,N,4,0
25,85000,Mortgage,7.0,Personal,C,5500,13.49,0.06,N,3,0
52,52000,Mortgage,1.0,Medical,A,17000,7.88,0.33,N,18,1
43,71015,Rent,8.0,Venture,B,5000,11.14,0.07,N,14,0
22,32000,Rent,6.0,Education,B,15000,9.88,0.47,N,4,1
40,83000,Rent,3.0,Homeimprovement,D,23000,12.36,0.28,Y,11,1
22,52000,Mortgage,6.0,Education,C,9750,13.06,0.19,Y,2,0
24,94000,Rent,6.0,Personal,C,9600,12.99,0.1,Y,2,0
22,42000,Rent,6.0,Education,B,11200,,0.27,N,4,0
34,65000,Mortgage,8.0,Venture,B,13750,,0.21,N,5,0
24,63000,Mortgage,0.0,Venture,B,6000,9.91,0.1,N,4,0
22,111460,Rent,3.0,Debtconsolidation,B,5000,11.71,0.04,N,4,0
23,59000,Rent,7.0,Education,C,20000,12.29,0.34,N,2,1
25,67200,Mortgage,9.0,Medical,C,5000,13.8,0.07,Y,2,0
29,102400,Rent,2.0,Homeimprovement,B,2000,8.88,0.02,N,7,0
28,28896,Rent,6.0,Personal,C,15000,13.48,0.52,Y,8,1
23,27000,Own,4.0,Venture,A,6400,7.9,0.24,N,2,0
27,65000,Mortgage,7.0,Homeimprovement,B,12000,11.36,0.18,N,8,0
22,24605,Own,3.0,Education,C,10000,,0.41,N,4,0
25,70000,Mortgage,1.0,Debtconsolidation,C,11300,14.65,0.16,Y,2,0
24,64000,Mortgage,8.0,Personal,A,14500,5.42,0.23,N,2,1
35,80000,Own,5.0,Venture,D,15000,15.99,0.19,Y,5,0
26,19200,Own,7.0,Personal,A,4500,7.88,0.23,N,3,1
25,50000,Rent,9.0,Education,C,20000,13.43,0.4,N,2,1
22,29000,Mortgage,5.0,Debtconsolidation,B,9000,,0.31,N,4,1
32,115000,Rent,16.0,Homeimprovement,B,17000,11.12,0.15,N,6,0
22,32000,Rent,0.0,Venture,A,4000,5.42,0.13,N,4,0
29,85000,Mortgage,9.0,Medical,B,15000,10.65,0.18,N,9,0
38,108000,Rent,6.0,Homeimprovement,C,11000,13.49,0.1,N,12,0
26,51000,Mortgage,2.0,Venture,A,12000,6.17,0.24,N,4,0
24,112000,Mortgage,8.0,Debtconsolidation,A,3500,5.42,0.03,N,4,0
27,44000,Mortgage,3.0,Debtconsolidation,B,24000,8.88,0.55,N,9,1
30,49000,Own,7.0,Personal,B,8500,12.18,0.17,N,8,0
42,153936,Own,26.0,Personal,A,20000,,0.13,N,15,0
30,35000,Rent,6.0,Personal,A,10000,5.79,0.29,N,9,0
25,42000,Mortgage,,Venture,B,3500,10.36,0.08,N,2,0
25,45000,Own,0.0,Education,C,6500,10.28,0.14,Y,2,0
30,25536,Rent,,Medical,C,12000,14.79,0.47,Y,10,1
31,80004,Mortgage,9.0,Medical,C,3500,12.61,0.04,N,10,0
27,57600,Mortgage,11.0,Personal,A,8500,7.14,0.15,N,5,0
26,40500,Rent,,Debtconsolidation,A,8500,7.88,0.21,N,2,0
25,33600,Rent,9.0,Debtconsolidation,D,6000,15.58,0.18,Y,2,1
26,20004,Mortgage,4.0,Homeimprovement,B,3600,,0.18,N,2,0
24,35000,Rent,4.0,Medical,B,5000,11.71,0.14,N,3,0
57,64000,Rent,20.0,Venture,A,8000,8.9,0.13,N,19,0
30,51750,Own,5.0,Venture,B,12000,11.14,0.23,N,10,0
31,82000,Mortgage,15.0,Personal,B,8000,11.99,0.1,N,5,0
32,34000,Mortgage,5.0,Debtconsolidation,A,4000,7.49,0.12,N,9,0
34,63500,Rent,5.0,Education,A,5000,9.63,0.08,N,7,0
24,32700,Own,8.0,Education,A,4200,7.29,0.13,N,2,0
26,70000,Mortgage,6.0,Homeimprovement,D,10000,,0.14,N,4,0
29,61628,Rent,2.0,Medical,E,6000,16.95,0.08,Y,9,1
22,34000,Rent,2.0,Education,D,10000,,0.29,Y,3,1
24,48000,Rent,4.0,Debtconsolidation,B,15200,11.48,0.32,N,3,1
46,45000,Mortgage,7.0,Medical,A,12250,6.54,0.27,N,16,0
24,40000,Mortgage,4.0,Medical,B,3500,8.88,0.09,N,2,0
24,91228,Mortgage,2.0,Medical,A,12000,7.49,0.13,N,3,0
37,48000,Rent,0.0,Personal,B,2500,9.62,0.05,N,12,0
24,104606,Mortgage,8.0,Venture,D,5000,15.28,0.05,N,2,0
26,95000,Rent,7.0,Homeimprovement,C,31050,14.17,0.33,Y,3,1
25,68000,Rent,4.0,Personal,B,11200,11.99,0.16,N,2,0
35,44000,Rent,3.0,Personal,E,5000,16.95,0.11,Y,9,1
25,62900,Mortgage,9.0,Medical,D,8825,15.7,0.12,Y,3,1
26,32352,Rent,0.0,Venture,D,5000,14.84,0.15,N,4,1
24,86000,Mortgage,0.0,Personal,B,20000,10.99,0.23,N,3,1
23,65000,Mortgage,4.0,Debtconsolidation,A,5400,8.9,0.08,N,3,0
26,100000,Mortgage,7.0,Debtconsolidation,A,7500,8.32,0.07,N,3,0
45,80000,Rent,10.0,Medical,A,35000,,0.44,N,13,1
32,52000,Own,14.0,Venture,A,15000,6.91,0.29,N,6,0
30,30000,Mortgage,6.0,Education,B,10000,9.91,0.33,N,10,0
24,28440,Mortgage,,Medical,B,6000,9.99,0.21,N,3,0
22,35000,Rent,7.0,Education,B,6000,,0.17,N,2,0
29,42000,Mortgage,0.0,Venture,A,7500,,0.18,N,9,0
39,62400,Rent,7.0,Personal,C,20000,12.68,0.32,N,13,1
21,45000,Mortgage,5.0,Medical,B,3000,10.99,0.07,N,4,0
29,110000,Rent,9.0,Debtconsolidation,B,25600,,0.23,N,5,0
25,75181,Mortgage,9.0,Medical,A,6000,7.51,0.08,N,4,0
41,210000,Rent,1.0,Personal,A,7500,6.03,0.04,N,14,0
29,80000,Own,0.0,Venture,C,24000,12.87,0.3,N,9,0
33,30000,Rent,0.0,Debtconsolidation,B,6000,10.51,0.2,N,10,0
24,73440,Mortgage,7.0,Homeimprovement,A,7000,6.99,0.1,N,4,0
35,130000,Rent,6.0,Medical,B,4375,,0.03,N,8,0
24,34000,Rent,3.0,Debtconsolidation,A,1500,8.94,0.04,N,2,1
29,76176,Mortgage,12.0,Medical,A,4800,6.99,0.06,N,7,0
25,62204,Rent,3.0,Venture,D,12000,14.11,0.19,Y,2,0
22,50000,Rent,1.0,Personal,A,7500,8.32,0.15,N,4,0
31,65000,Mortgage,15.0,Education,A,7750,7.51,0.12,N,8,0
21,49000,Mortgage,4.0,Medical,B,2000,11.99,0.04,N,2,1
22,26400,Rent,6.0,Education,B,9900,11.71,0.38,N,4,1
29,86000,Mortgage,5.0,Personal,C,14000,14.27,0.16,N,9,0
24,123000,Mortgage,8.0,Debtconsolidation,C,24250,12.87,0.2,Y,4,1
25,69000,Rent,3.0,Debtconsolidation,D,10000,14.09,0.14,Y,2,1
24,55000,Rent,4.0,Homeimprovement,D,25000,,0.45,Y,4,1
44,48000,Rent,0.0,Venture,C,5000,13.43,0.1,N,14,0
34,168000,Rent,0.0,Debtconsolidation,B,24250,11.83,0.14,N,10,0
36,29000,Rent,0.0,Medical,E,5000,16.45,0.17,N,13,1
25,76500,Rent,4.0,Debtconsolidation,C,5000,12.53,0.07,N,3,0
27,56888,Rent,8.0,Education,D,8000,16.29,0.14,Y,5,0
34,80000,Rent,6.0,Debtconsolidation,B,10000,9.91,0.13,N,7,0
28,50000,Own,3.0,Homeimprovement,D,8500,14.83,0.17,Y,5,0
37,39870,Rent,8.0,Medical,B,10000,10.65,0.25,N,14,0
33,140000,Rent,2.0,Debtconsolidation,C,18000,,0.13,N,9,0
23,114000,Mortgage,7.0,Education,C,8000,12.68,0.07,Y,3,0
27,39480,Mortgage,2.0,Education,C,7200,13.79,0.18,N,8,0
30,267000,Mortgage,7.0,Homeimprovement,B,25000,10.36,0.09,N,9,0
24,60000,Mortgage,8.0,Debtconsolidation,C,14000,,0.23,N,2,0
21,21600,Mortgage,2.0,Debtconsolidation,B,10000,11.14,0.46,N,2,0
27,111000,Rent,11.0,Personal,A,28000,7.9,0.25,N,8,0
25,78000,Mortgage,7.0,Venture,C,9000,11.78,0.12,Y,2,1
27,50000,Mortgage,2.0,Venture,C,10750,13.48,0.21,N,7,0
24,25000,Rent,5.0,Venture,A,5000,,0.2,N,4,0
30,165000,Mortgage,3.0,Education,D,5000,15.62,0.03,Y,10,0
25,96500,Mortgage,0.0,Personal,A,10000,6.17,0.1,N,2,0
32,100000,Mortgage,4.0,Venture,A,9500,5.79,0.1,N,8,0
30,39760,Mortgage,0.0,Debtconsolidation,B,14500,10.75,0.36,N,7,1
22,48000,Mortgage,4.0,Medical,B,15000,9.88,0.31,N,2,0
24,72000,Mortgage,2.0,Education,C,1000,15.23,0.01,Y,3,0
32,54996,Rent,4.0,Venture,A,15000,6.54,0.27,N,5,0
26,105000,Mortgage,6.0,Debtconsolidation,B,12000,11.99,0.11,N,2,0
22,68000,Mortgage,6.0,Education,A,11000,6.99,0.16,N,4,0
23,67000,Rent,0.0,Medical,B,20000,11.11,0.3,N,2,0
29,69000,Mortgage,2.0,Homeimprovement,D,25000,12.8,0.36,Y,5,1
24,43000,Rent,9.0,Education,A,11000,8.94,0.26,N,3,0
23,42996,Rent,7.0,Venture,A,7200,8.0,0.17,N,2,0
40,27599,Rent,6.0,Venture,B,3000,10.25,0.11,N,17,0
27,275000,Rent,7.0,Homeimprovement,D,10000,14.91,0.04,Y,10,0
23,112800,Mortgage,3.0,Debtconsolidation,B,35000,,0.31,N,4,0
22,33000,Rent,,Debtconsolidation,C,9800,,0.3,N,2,1
32,35000,Rent,0.0,Medical,A,9000,8.59,0.26,N,6,0
22,37000,Rent,6.0,Debtconsolidation,B,3000,11.11,0.08,N,2,1
23,48000,Rent,1.0,Personal,C,10000,13.79,0.21,N,3,0
31,50000,Rent,4.0,Education,E,6800,19.29,0.14,N,8,0
24,82000,Other,2.0,Personal,A,14700,9.63,0.18,N,3,0
25,82560,Rent,6.0,Debtconsolidation,A,4500,7.42,0.05,N,3,0
36,26880,Own,0.0,Venture,A,4500,7.66,0.17,N,14,0
26,49000,Mortgage,10.0,Education,A,14000,7.88,0.29,N,2,0
24,66000,Mortgage,7.0,Venture,C,11200,13.99,0.17,N,2,0
23,60000,Mortgage,0.0,Personal,A,8000,7.51,0.13,N,2,0
26,40000,Mortgage,3.0,Venture,B,1750,11.83,0.04,N,4,0
22,30000,Rent,1.0,Debtconsolidation,C,15000,15.27,0.5,Y,2,1
24,65000,Mortgage,5.0,Education,B,9600,11.99,0.15,N,3,0
29,60000,Mortgage,13.0,Debtconsolidation,B,6400,11.89,0.11,N,8,0
26,78000,Rent,1.0,Debtconsolidation,B,15000,12.42,0.19,N,3,1
37,49000,Rent,0.0,Medical,B,4000,9.25,0.08,N,13,0
26,120000,Mortgage,2.0,Education,A,10000,5.42,0.08,N,4,0
22,83600,Own,6.0,Venture,C,7500,13.11,0.09,Y,4,0
21,30000,Rent,5.0,Venture,B,7500,9.99,0.25,N,4,0
28,26000,Own,3.0,Homeimprovement,A,2500,7.49,0.1,N,8,0
25,23198,Rent,2.0,Venture,A,6000,8.0,0.26,N,4,0
30,27600,Mortgage,3.0,Education,D,2250,15.62,0.08,N,9,1
23,50000,Rent,0.0,Debtconsolidation,B,5000,10.25,0.1,N,2,0
34,32000,Mortgage,12.0,Homeimprovement,A,2275,6.17,0.07,N,6,0
27,50100,Rent,11.0,Venture,A,6600,8.0,0.13,N,7,0
29,60000,Mortgage,13.0,Medical,G,25000,20.16,0.42,N,10,1
28,50000,Rent,12.0,Medical,C,8000,14.65,0.16,N,9,0
22,51420,Rent,6.0,Personal,C,8400,11.97,0.16,Y,3,0
33,24000,Mortgage,2.0,Debtconsolidation,B,6000,10.25,0.25,N,6,0
28,78000,Rent,5.0,Venture,B,12000,10.62,0.15,N,10,0
25,108000,Mortgage,9.0,Medical,B,15000,10.39,0.14,N,4,0
42,40000,Rent,0.0,Personal,D,10000,16.0,0.25,N,12,1
27,80000,Mortgage,3.0,Homeimprovement,B,14500,10.75,0.18,N,6,0
23,55000,Own,5.0,Education,B,11000,10.38,0.2,N,3,0
32,95000,Mortgage,16.0,Personal,B,20000,10.65,0.21,N,5,0
25,113000,Mortgage,4.0,Debtconsolidation,D,5000,14.54,0.04,Y,2,1
23,31920,Rent,0.0,Debtconsolidation,A,5000,8.0,0.16,N,3,0
30,180000,Mortgage,11.0,Venture,D,28000,14.91,0.16,Y,5,0
27,105000,Rent,4.0,Venture,B,20000,10.62,0.19,N,9,0
22,36000,Rent,6.0,Education,B,6000,10.75,0.17,N,3,0
37,45000,Rent,1.0,Debtconsolidation,A,7000,7.49,0.16,N,15,0
31,35000,Rent,1.0,Venture,A,11400,6.91,0.33,N,8,1
23,27600,Rent,2.0,Personal,B,7200,9.99,0.26,N,2,0
29,420000,Mortgage,5.0,Debtconsolidation,C,8000,12.73,0.02,N,5,0
42,74000,Mortgage,1.0,Personal,C,16000,12.73,0.22,N,16,0
27,34000,Rent,0.0,Debtconsolidation,C,5600,15.96,0.16,Y,10,1
31,168000,Rent,1.0,Venture,E,20000,,0.12,Y,7,1
36,45600,Rent,8.0,Personal,D,8775,12.36,0.19,Y,17,0
24,70000,Rent,2.0,Debtconsolidation,B,13000,10.0,0.19,N,2,0
28,80000,Rent,2.0,Debtconsolidation,B,15000,11.48,0.19,N,5,0
26,55000,Rent,0.0,Venture,A,9000,,0.16,N,2,0
30,50000,Rent,6.0,Venture,B,4600,11.49,0.09,N,7,0
37,85000,Mortgage,17.0,Homeimprovement,B,8000,11.99,0.09,N,17,0
22,71500,Rent,2.0,Education,C,6400,13.11,0.09,Y,2,0
30,126000,Mortgage,6.0,Venture,B,8000,10.74,0.06,N,8,0
22,22800,Mortgage,0.0,Education,A,3000,8.94,0.13,N,2,0
25,71000,Mortgage,,Venture,C,4800,13.49,0.07,Y,3,0
32,25000,Own,15.0,Medical,B,9175,10.99,0.37,N,10,0
32,32496,Rent,4.0,Education,D,5000,,0.15,N,6,0
26,75000,Mortgage,5.0,Venture,A,15000,8.49,0.2,N,3,0
30,66000,Mortgage,,Venture,A,12000,7.51,0.18,N,10,0
28,93600,Rent,1.0,Homeimprovement,B,5600,11.99,0.06,N,10,0
29,57000,Mortgage,4.0,Medical,A,2500,6.76,0.04,N,7,0
38,96000,Rent,18.0,Homeimprovement,F,10000,19.04,0.1,N,14,0
21,24000,Rent,1.0,Education,A,1500,,0.06,N,3,0
31,30000,Rent,4.0,Medical,A,2200,7.49,0.07,N,10,0
33,50000,Rent,5.0,Education,C,3600,13.8,0.07,N,5,0
22,45000,Mortgage,6.0,Personal,A,5000,6.99,0.11,N,3,0
24,72000,Rent,6.0,Personal,A,4400,,0.06,N,4,0
23,67200,Rent,7.0,Education,C,5650,13.47,0.08,N,2,0
34,62000,Rent,5.0,Venture,B,12000,10.99,0.19,N,6,0
27,27600,Mortgage,2.0,Education,A,3500,6.99,0.13,N,9,0
31,70000,Rent,4.0,Education,A,5500,7.68,0.08,N,10,0
28,21084,Own,,Education,A,7750,7.51,0.37,N,9,0
33,24000,Rent,0.0,Debtconsolidation,C,2000,14.35,0.08,Y,8,0
23,79000,Rent,4.0,Medical,B,5600,11.12,0.07,N,4,0
23,33500,Rent,2.0,Medical,E,2500,15.68,0.07,Y,4,1
22,95000,Mortgage,0.0,Medical,A,6875,6.54,0.07,N,2,0
26,125000,Mortgage,6.0,Homeimprovement,A,16000,8.94,0.13,N,4,0
24,58155,Rent,8.0,Homeimprovement,E,12950,,0.22,N,4,0
22,37200,Rent,2.0,Education,A,10000,6.92,0.27,N,3,0
35,115000,Rent,1.0,Venture,B,28000,9.91,0.24,N,6,0
28,60000,Own,0.0,Personal,C,16000,12.72,0.27,N,7,0
29,44000,Rent,4.0,Debtconsolidation,C,12000,15.96,0.27,Y,7,1
34,325550,Mortgage,3.0,Medical,D,35000,16.77,0.09,Y,6,1
36,80000,Mortgage,3.0,Venture,B,12025,10.65,0.15,N,16,0
28,70000,Rent,2.0,Debtconsolidation,B,6000,10.36,0.09,N,9,0
22,27000,Rent,0.0,Personal,A,4000,5.79,0.15,N,2,0
22,32400,Mortgage,6.0,Venture,B,4200,10.99,0.13,N,4,0
37,59000,Mortgage,7.0,Medical,A,11000,,0.19,N,17,0
24,37000,Mortgage,8.0,Medical,B,10000,10.99,0.27,N,3,0
23,77705,Mortgage,4.0,Education,E,4000,16.77,0.05,Y,4,0
28,25596,Rent,12.0,Venture,B,3000,,0.12,N,9,0
37,30480,Own,1.0,Medical,B,1200,11.99,0.04,N,15,0
28,110000,Mortgage,12.0,Homeimprovement,B,3500,11.49,0.03,N,10,0
44,79272,Rent,0.0,Homeimprovement,A,3000,5.79,0.04,N,11,0
25,48000,Rent,2.0,Venture,B,8000,10.59,0.17,N,4,0
27,129996,Mortgage,2.0,Venture,D,12800,14.84,0.1,Y,7,1
23,39270,Rent,6.0,Venture,C,2200,11.72,0.06,N,2,0
24,90000,Mortgage,8.0,Personal,C,5000,11.34,0.06,Y,4,0
24,41600,Rent,2.0,Medical,B,11200,10.62,0.27,N,3,0
25,26000,Rent,7.0,Medical,C,2000,12.99,0.08,Y,4,0
22,14400,Rent,0.0,Debtconsolidation,C,4000,10.91,0.28,Y,2,1
29,119500,Mortgage,6.0,Homeimprovement,C,6800,13.16,0.06,Y,10,0
25,150000,Mortgage,7.0,Homeimprovement,B,22000,10.38,0.15,N,4,0
26,62690,Mortgage,7.0,Medical,B,4400,,0.07,N,4,0
30,78000,Mortgage,1.0,Venture,C,26000,15.96,0.33,Y,5,0
27,40800,Mortgage,3.0,Debtconsolidation,A,2000,7.29,0.05,N,5,1
23,28989,Mortgage,0.0,Education,A,10000,8.0,0.34,N,2,0
36,25000,Rent,4.0,Medical,D,8000,15.65,0.32,N,13,1
37,36000,Mortgage,5.0,Debtconsolidation,A,12000,6.03,0.33,N,13,0
31,15204,Rent,,Education,A,1875,8.49,0.12,N,7,1
23,96000,Own,8.0,Medical,C,8000,13.49,0.08,N,3,0
29,65000,Mortgage,2.0,Debtconsolidation,A,7000,7.29,0.11,N,6,0
29,70000,Own,13.0,Venture,A,13000,6.91,0.19,N,8,0
23,85000,Rent,2.0,Education,B,5000,11.58,0.06,N,4,0
23,39996,Rent,2.0,Debtconsolidation,A,6000,7.51,0.15,N,3,0
25,30000,Rent,0.0,Medical,B,2000,12.42,0.07,N,2,0
26,40000,Rent,0.0,Debtconsolidation,B,12000,9.99,0.3,N,3,0
27,157544,Mortgage,8.0,Venture,C,35000,12.99,0.22,N,8,0
29,30288,Rent,13.0,Personal,C,13000,14.35,0.43,N,8,1
22,89250,Mortgage,3.0,Medical,B,25000,12.53,0.24,N,4,1
23,65000,Mortgage,1.0,Personal,B,10800,10.0,0.17,N,4,0
27,73200,Mortgage,5.0,Personal,B,18000,10.99,0.25,N,8,0
24,87500,Mortgage,8.0,Medical,A,10000,6.17,0.11,N,4,0
22,24000,Rent,1.0,Personal,C,15000,12.73,0.63,Y,4,1
25,36276,Rent,0.0,Education,B,5600,9.99,0.15,N,4,0
24,57600,Rent,3.0,Personal,C,5275,13.49,0.09,Y,2,0
35,62500,Own,2.0,Medical,A,1600,5.42,0.03,N,5,0
22,63000,Rent,2.0,Education,B,12500,10.25,0.2,N,3,0
41,33150,Rent,5.0,Education,C,11500,12.98,0.35,N,15,1
25,84000,Rent,9.0,Education,C,20000,13.92,0.24,N,2,0
25,60000,Mortgage,9.0,Homeimprovement,B,5500,10.74,0.09,N,2,0
32,41000,Rent,2.0,Medical,D,6400,15.65,0.16,Y,6,1
23,32000,Rent,0.0,Homeimprovement,C,7000,14.26,0.22,N,4,1
22,56000,Rent,4.0,Venture,D,2800,15.31,0.05,Y,2,0
40,73000,Rent,2.0,Venture,D,9975,16.29,0.14,Y,16,1
38,32000,Rent,0.0,Debtconsolidation,B,6000,11.36,0.19,N,16,1
48,92000,Rent,6.0,Debtconsolidation,B,16500,12.69,0.18,N,15,0
28,72000,Mortgage,12.0,Personal,E,16000,15.95,0.22,N,5,0
28,86304,Mortgage,12.0,Debtconsolidation,A,6000,5.79,0.07,N,10,0
49,103000,Mortgage,14.0,Debtconsolidation,A,12600,9.32,0.12,N,11,0
25,38000,Rent,9.0,Medical,B,20000,11.11,0.53,N,4,1
33,118000,Mortgage,5.0,Debtconsolidation,D,25000,14.96,0.21,Y,9,1
29,200000,Mortgage,4.0,Medical,A,12000,7.88,0.06,N,7,0
22,52000,Rent,6.0,Personal,D,9000,14.11,0.17,Y,3,0
23,50000,Rent,0.0,Education,B,19400,12.69,0.39,N,2,1
22,42500,Rent,0.0,Debtconsolidation,C,5000,12.98,0.12,Y,4,0
32,50000,Rent,1.0,Medical,B,14800,10.83,0.3,N,5,0
24,24000,Rent,0.0,Medical,A,6825,5.42,0.28,N,4,0
23,120000,Rent,1.0,Education,B,25600,12.69,0.21,N,3,0
36,24000,Own,5.0,Venture,C,4000,14.72,0.17,Y,12,0
43,61000,Mortgage,3.0,Debtconsolidation,E,16000,,0.26,Y,17,1
24,49000,Rent,8.0,Debtconsolidation,D,4400,16.77,0.09,Y,3,1
33,100000,Rent,4.0,Personal,C,20000,,0.2,N,7,0
28,86400,Mortgage,,Medical,A,5000,7.9,0.06,N,5,0
26,56004,Mortgage,3.0,Education,A,13000,8.59,0.23,N,3,0
28,60000,Own,1.0,Homeimprovement,D,22000,14.09,0.37,Y,8,0
24,55152,Mortgage,8.0,Personal,B,16000,11.49,0.29,N,2,0
23,27996,Own,1.0,Education,C,4200,14.72,0.15,Y,4,0
39,44000,Rent,5.0,Medical,B,8000,12.53,0.18,N,14,0
22,64000,Rent,7.0,Venture,D,13000,14.11,0.2,N,3,0
28,56100,Rent,12.0,Medical,A,8400,7.51,0.13,N,10,1
29,445000,Mortgage,3.0,Personal,B,25000,9.62,0.06,N,5,0
26,63400,Own,0.0,Education,B,20000,9.62,0.32,N,3,0
27,144000,Mortgage,4.0,Debtconsolidation,C,21000,13.57,0.15,Y,8,0
31,40000,Mortgage,5.0,Homeimprovement,A,14000,6.03,0.35,N,7,0
39,85000,Rent,4.0,Homeimprovement,A,12000,6.03,0.14,N,12,0
25,88668,Mortgage,2.0,Medical,A,3000,6.62,0.03,N,2,0
28,30000,Rent,1.0,Education,C,4800,13.47,0.16,N,8,0
28,80000,Mortgage,5.0,Homeimprovement,B,9000,12.69,0.11,N,6,0
30,50000,Mortgage,3.0,Personal,C,6000,,0.12,Y,7,0
31,60000,Mortgage,9.0,Medical,E,22000,16.63,0.37,N,6,1
24,35000,Rent,4.0,Medical,A,1850,7.12,0.05,N,3,0
31,65000,Rent,2.0,Medical,A,8000,6.99,0.12,N,9,0
22,60000,Mortgage,3.0,Venture,A,10000,8.0,0.17,N,4,0
