Age,Income,Home_ownership,Employment_length,Loan_intent,internal_credit_rating,Loan_amount,Interest_rate,Loan_percent_income,Default,Credit_history_length,Loan_status,is_eligible,age_employment_ratio,income_per_credit_year
27.0,25740.0,Own,3.0,Debtconsolidation,D,5000.0,14.11,0.19,Y,5.0,False,True,0.1111111111111111,5148.0
26.0,36800.0,Rent,0.0,Medical,B,5900.0,10.71,0.16,N,4.0,False,True,0.0,9200.0
26.0,52000.0,Mortgage,7.0,Venture,B,6500.0,10.74,0.12,N,2.0,False,True,0.2692307692307692,26000.0
27.0,103000.0,Rent,9.0,Homeimprovement,A,10000.0,8.59,0.1,N,10.0,False,True,0.3333333333333333,10300.0
28.0,158000.0,Mortgage,6.0,Medical,A,15000.0,7.9,0.09,N,5.0,False,True,0.21428571428571427,31600.0
22.0,27000.0,Own,1.0,Medical,B,4800.0,11.99,0.18,N,2.0,False,True,0.045454545454545456,13500.0
22.0,48000.0,Mortgage,6.0,Medical,B,3800.0,9.486,0.08,N,2.0,False,True,0.2727272727272727,24000.0
22.0,70000.0,Own,6.0,Personal,B,12000.0,12.53,0.17,N,4.0,False,True,0.2727272727272727,17500.0
26.0,60000.0,Rent,0.0,Personal,A,24000.0,7.9,0.4,N,4.0,True,True,0.0,15000.0
28.0,40000.0,Rent,1.0,Personal,C,3700.0,15.96,0.09,N,8.0,False,True,0.03571428571428571,5000.0
23.0,47000.0,Rent,5.0,Venture,B,16500.0,10.62,0.35,N,3.0,True,True,0.21739130434782608,15666.666666666666
23.0,110000.0,Rent,2.0,Venture,B,20000.0,12.104,0.18,N,2.0,False,True,0.08695652173913043,55000.0
23.0,80700.0,Rent,7.0,Medical,B,20000.0,11.71,0.25,N,2.0,False,True,0.30434782608695654,40350.0
25.0,27600.0,Mortgage,1.0,Homeimprovement,A,11500.0,6.03,0.42,N,4.0,True,True,0.04,6900.0
24.0,36000.0,Mortgage,8.0,Venture,A,3250.0,6.39,0.09,N,2.0,False,True,0.3333333333333333,18000.0
24.0,158004.0,Rent,0.0,Homeimprovement,D,25000.0,14.59,0.16,Y,2.0,True,True,0.0,79002.0
24.0,75000.0,Rent,0.0,Education,A,12000.0,6.62,0.16,N,3.0,False,True,0.0,25000.0
32.0,110000.0,Mortgage,16.0,Homeimprovement,A,6700.0,6.92,0.06,N,7.0,False,True,0.5,15714.285714285714
21.0,57000.0,Rent,6.0,Education,A,4000.0,7.49,0.07,N,4.0,False,True,0.2857142857142857,14250.0
40.0,64200.0,Rent,2.0,Education,A,3000.0,7.74,0.05,N,13.0,False,True,0.05,4938.461538461538
26.0,63000.0,Rent,1.0,Venture,E,10000.0,16.4,0.16,Y,2.0,True,True,0.038461538461538464,31500.0
28.0,30000.0,Rent,0.0,Debtconsolidation,A,10000.0,9.32,0.33,N,7.0,True,True,0.0,4285.714285714285
29.0,77800.0,Rent,2.0,Homeimprovement,B,9000.0,12.42,0.12,N,6.0,False,True,0.06896551724137931,12966.666666666666
30.0,138000.0,Rent,0.0,Venture,A,11000.0,7.49,0.08,N,10.0,False,True,0.0,13800.0
28.0,68900.0,Mortgage,1.0,Personal,E,18000.0,17.39,0.26,N,7.0,True,True,0.03571428571428571,9842.857142857143
47.0,52000.0,Rent,3.0,Medical,B,6000.0,10.99,0.12,N,14.0,False,True,0.06382978723404255,3714.285714285714
21.0,50000.0,Rent,5.0,Debtconsolidation,A,8300.0,8.9,0.17,N,4.0,False,True,0.23809523809523808,12500.0
29.0,62000.0,Rent,13.0,Debtconsolidation,C,9000.0,8.802,0.15,N,7.0,False,True,0.4482758620689655,8857.142857142857
37.0,51000.0,Rent,11.0,Venture,D,6400.0,16.89,0.13,Y,13.0,False,True,0.2972972972972973,3923.076923076923
45.0,32000.0,Rent,0.0,Debtconsolidation,B,8000.0,10.99,0.25,N,12.0,False,True,0.0,2666.6666666666665
29.0,25000.0,Rent,4.0,Education,B,11325.0,8.234,0.45,N,5.0,True,True,0.13793103448275862,5000.0
29.0,38000.0,Mortgage,3.0,Education,D,6000.0,15.21,0.16,Y,9.0,False,True,0.10344827586206896,4222.222222222223
32.0,55000.0,Rent,5.0,Medical,A,10000.0,8.49,0.18,N,10.0,False,True,0.15625,5500.0
28.0,56000.0,Rent,0.0,Medical,F,20000.0,18.62,0.36,N,7.0,True,True,0.0,8000.0
25.0,36000.0,Rent,1.0,Medical,B,6600.0,11.49,0.18,N,4.0,False,True,0.04,9000.0
32.0,100000.0,Rent,0.0,Debtconsolidation,B,10000.0,9.99,0.1,N,8.0,False,True,0.0,12500.0
27.0,129900.0,Mortgage,11.0,Medical,B,3100.0,11.11,0.02,N,8.0,False,True,0.4074074074074074,16237.5
23.0,44160.0,Rent,4.0,Education,C,10000.0,14.27,0.23,Y,3.0,False,True,0.17391304347826086,14720.0
33.0,27120.0,Rent,4.0,Debtconsolidation,C,6000.0,13.49,0.22,N,8.0,True,True,0.12121212121212122,3390.0
25.0,59004.0,Rent,1.0,Personal,D,20000.0,14.84,0.34,Y,2.0,True,True,0.04,29502.0
28.0,200000.0,Rent,1.0,Medical,B,24250.0,12.53,0.12,N,5.0,False,True,0.03571428571428571,40000.0
28.0,60000.0,Mortgage,12.0,Homeimprovement,A,20000.0,7.9,0.33,N,7.0,False,True,0.42857142857142855,8571.42857142857
27.0,60000.0,Rent,3.0,Venture,A,2400.0,7.49,0.04,N,6.0,False,True,0.1111111111111111,10000.0
33.0,43337.0,Rent,17.0,Personal,A,10000.0,6.92,0.23,N,6.0,False,True,0.5151515151515151,7222.833333333333
22.0,35000.0,Rent,4.0,Venture,C,1000.0,11.642,0.03,Y,3.0,False,True,0.18181818181818182,11666.666666666666
26.0,55000.0,Mortgage,10.0,Venture,A,5000.0,6.92,0.09,N,3.0,False,True,0.38461538461538464,18333.333333333332
31.0,21000.0,Rent,13.0,Education,D,3000.0,15.28,0.14,Y,8.0,False,True,0.41935483870967744,2625.0
27.0,108928.0,Mortgage,9.0,Education,A,17600.0,7.88,0.16,N,8.0,False,True,0.3333333333333333,13616.0
31.0,60000.0,Own,0.0,Education,B,24250.0,12.18,0.4,N,7.0,False,True,0.0,8571.42857142857
22.0,65000.0,Rent,4.0,Education,C,7000.0,14.27,0.11,Y,4.0,False,True,0.18181818181818182,16250.0
28.0,26000.0,Rent,2.0,Debtconsolidation,A,5000.0,7.9,0.19,N,6.0,False,True,0.07142857142857142,4333.333333333333
28.0,55000.0,Mortgage,7.0,Debtconsolidation,A,22000.0,11.924,0.4,N,10.0,False,True,0.25,5500.0
33.0,69000.0,Rent,3.0,Homeimprovement,B,15000.0,10.62,0.22,N,7.0,True,True,0.09090909090909091,9857.142857142857
34.0,12000.0,Own,0.0,Homeimprovement,B,3250.0,10.99,0.27,N,5.0,True,True,0.0,2400.0
27.0,30000.0,Rent,12.0,Debtconsolidation,B,16000.0,10.99,0.53,N,6.0,True,True,0.4444444444444444,5000.0
27.0,84780.0,Mortgage,5.0,Venture,A,18000.0,7.51,0.21,N,10.0,False,True,0.18518518518518517,8478.0
22.0,36000.0,Rent,4.0,Education,B,6000.0,10.36,0.17,N,3.0,False,True,0.18181818181818182,12000.0
39.0,182500.0,Rent,2.0,Homeimprovement,A,12500.0,5.42,0.07,N,11.0,False,True,0.05128205128205128,16590.909090909092
22.0,84996.0,Rent,6.0,Venture,C,5000.0,12.23,0.06,Y,3.0,False,True,0.2727272727272727,28332.0
29.0,54000.0,Mortgage,8.0,Venture,D,14800.0,15.31,0.27,Y,5.0,True,True,0.27586206896551724,10800.0
27.0,66000.0,Rent,2.0,Venture,C,14000.0,12.99,0.21,Y,8.0,False,True,0.07407407407407407,8250.0
26.0,40000.0,Rent,2.0,Medical,A,12000.0,7.51,0.3,N,2.0,False,True,0.07692307692307693,20000.0
30.0,46044.0,Rent,4.0,Medical,B,5000.0,10.958000000000002,0.11,N,9.0,False,True,0.13333333333333333,5116.0
26.0,150000.0,Rent,3.0,Medical,B,7000.0,9.63,0.05,N,4.0,False,True,0.11538461538461539,37500.0
25.0,60000.0,Rent,6.0,Venture,B,2400.0,11.49,0.04,N,3.0,False,True,0.24,20000.0
23.0,30000.0,Rent,0.0,Education,C,5000.0,10.018,0.17,N,3.0,False,True,0.0,10000.0
42.0,78456.0,Mortgage,5.0,Medical,B,25000.0,10.36,0.32,N,16.0,False,True,0.11904761904761904,4903.5
28.0,35000.0,Rent,0.0,Homeimprovement,A,5000.0,8.9,0.14,N,9.0,True,True,0.0,3888.8888888888887
30.0,60000.0,Own,11.0,Medical,A,20000.0,6.17,0.33,N,5.0,False,True,0.36666666666666664,12000.0
23.0,95000.0,Rent,0.0,Education,B,14000.0,12.69,0.15,N,2.0,False,True,0.0,47500.0
28.0,81996.0,Rent,5.0,Personal,C,5000.0,14.26,0.06,N,5.0,False,True,0.17857142857142858,16399.2
24.0,25000.0,Rent,3.0,Education,D,3250.0,13.67,0.13,N,4.0,False,True,0.125,6250.0
30.0,148000.0,Rent,2.0,Education,E,22200.0,19.42,0.15,N,8.0,True,True,0.06666666666666667,18500.0
25.0,45000.0,Rent,4.0,Medical,B,5100.0,10.0,0.11,N,4.0,False,True,0.16,11250.0
23.0,55000.0,Mortgage,7.0,Personal,D,6625.0,16.77,0.12,Y,3.0,False,True,0.30434782608695654,18333.333333333332
38.0,55000.0,Rent,2.0,Personal,B,14000.0,11.48,0.25,N,14.0,False,True,0.05263157894736842,3928.5714285714284
22.0,25000.0,Own,1.0,Venture,B,6000.0,11.89,0.24,N,2.0,False,True,0.045454545454545456,12500.0
26.0,24000.0,Rent,5.0,Medical,A,6000.0,8.9,0.25,N,3.0,False,True,0.19230769230769232,8000.0
23.0,12000.0,Rent,2.0,Personal,B,3075.0,10.37,0.26,N,2.0,True,True,0.08695652173913043,6000.0
31.0,26000.0,Rent,15.0,Venture,B,1250.0,11.49,0.05,N,10.0,False,True,0.4838709677419355,2600.0
22.0,57500.0,Rent,4.0,Medical,A,5400.0,5.42,0.09,N,4.0,False,True,0.18181818181818182,14375.0
22.0,53000.0,Mortgage,6.0,Venture,C,7350.0,14.79,0.14,Y,4.0,False,True,0.2727272727272727,13250.0
27.0,107450.0,Mortgage,11.0,Personal,G,24000.0,20.86,0.22,Y,10.0,True,True,0.4074074074074074,10745.0
25.0,54000.0,Rent,2.0,Personal,B,14000.0,10.99,0.26,N,4.0,False,True,0.08,13500.0
35.0,39996.0,Rent,4.0,Education,A,8000.0,5.99,0.2,N,5.0,False,True,0.11428571428571428,7999.2
24.0,52800.0,Rent,8.0,Debtconsolidation,A,9000.0,7.49,0.17,N,4.0,False,True,0.3333333333333333,13200.0
22.0,36000.0,Mortgage,1.0,Medical,A,3500.0,9.248,0.1,N,2.0,False,True,0.045454545454545456,18000.0
34.0,44460.0,Mortgage,7.0,Debtconsolidation,A,9600.0,7.49,0.22,N,8.0,False,True,0.20588235294117646,5557.5
23.0,69996.0,Mortgage,7.0,Venture,A,3000.0,6.39,0.04,N,4.0,False,True,0.30434782608695654,17499.0
32.0,45576.0,Rent,1.0,Venture,B,4000.0,10.99,0.09,N,9.0,False,True,0.03125,5064.0
23.0,70000.0,Rent,0.0,Venture,A,12700.0,10.268,0.18,N,2.0,False,True,0.0,35000.0
26.0,51000.0,Mortgage,2.0,Debtconsolidation,A,12000.0,6.17,0.24,N,4.0,False,True,0.07692307692307693,12750.0
33.0,26400.0,Own,13.0,Venture,B,7000.0,11.36,0.27,N,9.0,False,True,0.3939393939393939,2933.3333333333335
21.0,61000.0,Mortgage,6.0,Personal,C,6000.0,11.934,0.1,N,3.0,False,True,0.2857142857142857,20333.333333333332
25.0,83500.0,Rent,9.0,Homeimprovement,C,3500.0,12.564,0.04,N,2.0,False,True,0.36,41750.0
22.0,48000.0,Rent,7.0,Venture,E,7500.0,17.04,0.16,Y,2.0,False,True,0.3181818181818182,24000.0
43.0,59004.0,Mortgage,13.0,Personal,D,15000.0,12.27,0.25,Y,13.0,True,True,0.3023255813953488,4538.7692307692305
27.0,65000.0,Mortgage,3.0,Debtconsolidation,B,15000.0,10.75,0.23,N,5.0,False,True,0.1111111111111111,13000.0
26.0,38100.0,Mortgage,6.0,Venture,A,3900.0,7.9,0.1,N,3.0,False,True,0.23076923076923078,12700.0
22.0,44412.0,Rent,3.0,Personal,C,12000.0,13.11,0.27,Y,2.0,False,True,0.13636363636363635,22206.0
39.0,105201.0,Mortgage,20.0,Venture,A,15000.0,6.91,0.14,N,15.0,False,True,0.5128205128205128,7013.4
23.0,50129.0,Mortgage,7.0,Venture,A,11400.0,7.29,0.23,N,2.0,False,True,0.30434782608695654,25064.5
21.0,24000.0,Rent,2.0,Medical,B,6000.0,11.36,0.25,N,3.0,False,True,0.09523809523809523,8000.0
27.0,27000.0,Rent,2.0,Medical,B,9750.0,9.63,0.36,N,6.0,True,True,0.07407407407407407,4500.0
24.0,65000.0,Mortgage,1.0,Medical,A,10000.0,8.59,0.15,N,3.0,False,True,0.041666666666666664,21666.666666666668
21.0,95400.0,Mortgage,0.0,Personal,A,12000.0,5.42,0.13,N,2.0,False,True,0.0,47700.0
29.0,148616.0,Rent,2.0,Education,A,28000.0,8.9,0.19,N,9.0,False,True,0.06896551724137931,16512.88888888889
22.0,65000.0,Mortgage,6.0,Education,A,10000.0,7.88,0.15,N,2.0,False,True,0.2727272727272727,32500.0
34.0,48000.0,Mortgage,9.0,Venture,C,5600.0,15.96,0.12,Y,7.0,False,True,0.2647058823529412,6857.142857142857
23.0,75000.0,Mortgage,4.0,Debtconsolidation,A,4200.0,7.49,0.06,N,4.0,False,True,0.17391304347826086,18750.0
32.0,41600.0,Mortgage,2.0,Venture,B,13200.0,11.71,0.32,N,7.0,False,True,0.0625,5942.857142857143
22.0,48000.0,Rent,3.0,Education,B,5500.0,11.49,0.11,N,4.0,False,True,0.13636363636363635,12000.0
29.0,112500.0,Mortgage,11.0,Education,C,3000.0,13.35,0.03,N,10.0,False,True,0.3793103448275862,11250.0
38.0,49000.0,Mortgage,10.0,Debtconsolidation,B,7250.0,11.99,0.15,N,11.0,False,True,0.2631578947368421,4454.545454545455
31.0,77500.0,Rent,4.0,Education,D,10000.0,16.49,0.13,Y,7.0,False,True,0.12903225806451613,11071.42857142857
29.0,50400.0,Rent,6.0,Debtconsolidation,A,7000.0,6.17,0.14,N,8.0,False,True,0.20689655172413793,6300.0
22.0,56000.0,Rent,0.0,Debtconsolidation,B,7000.0,11.36,0.12,N,2.0,False,True,0.0,28000.0
29.0,127000.0,Mortgage,1.0,Medical,B,24250.0,11.36,0.19,N,10.0,False,True,0.034482758620689655,12700.0
34.0,34000.0,Rent,0.0,Personal,A,8000.0,7.9,0.24,N,7.0,False,True,0.0,4857.142857142857
26.0,50000.0,Rent,0.0,Medical,B,10000.0,10.95,0.2,N,4.0,False,True,0.0,12500.0
26.0,34656.0,Own,2.0,Personal,A,5500.0,7.51,0.16,N,2.0,False,True,0.07692307692307693,17328.0
25.0,43500.0,Mortgage,2.0,Homeimprovement,A,9000.0,9.63,0.21,N,4.0,False,True,0.08,10875.0
26.0,31000.0,Rent,4.0,Education,D,5000.0,14.96,0.16,Y,3.0,False,True,0.15384615384615385,10333.333333333334
46.0,92000.0,Mortgage,18.0,Education,A,12925.0,9.13,0.14,N,17.0,False,True,0.391304347826087,5411.764705882353
23.0,55000.0,Mortgage,7.0,Debtconsolidation,A,7500.0,7.51,0.14,N,4.0,False,True,0.30434782608695654,13750.0
31.0,65000.0,Mortgage,6.0,Venture,A,12000.0,7.49,0.18,N,6.0,False,True,0.1935483870967742,10833.333333333334
36.0,56900.0,Mortgage,16.0,Medical,G,6200.0,10.808,0.11,N,13.0,True,True,0.4444444444444444,4376.923076923077
25.0,48000.0,Rent,3.0,Medical,A,5500.0,7.49,0.11,N,4.0,False,True,0.12,12000.0
25.0,44000.0,Rent,0.0,Medical,A,9000.0,8.94,0.2,N,3.0,False,True,0.0,14666.666666666666
33.0,42000.0,Rent,3.0,Debtconsolidation,C,12000.0,13.57,0.29,N,7.0,False,True,0.09090909090909091,6000.0
25.0,48000.0,Rent,9.0,Personal,D,15000.0,17.49,0.31,Y,3.0,True,True,0.36,16000.0
24.0,52000.0,Mortgage,8.0,Venture,B,15000.0,10.0,0.29,N,4.0,False,True,0.3333333333333333,13000.0
26.0,50000.0,Mortgage,10.0,Homeimprovement,E,15000.0,16.0,0.3,N,3.0,False,True,0.38461538461538464,16666.666666666668
24.0,50000.0,Rent,9.0,Debtconsolidation,B,8000.0,9.99,0.16,N,2.0,False,True,0.375,25000.0
36.0,24960.0,Rent,3.0,Venture,A,5000.0,6.62,0.2,N,15.0,False,True,0.08333333333333333,1664.0
24.0,106800.0,Mortgage,6.0,Education,A,11525.0,5.42,0.11,N,4.0,False,True,0.25,26700.0
24.0,69996.0,Rent,0.0,Homeimprovement,C,6000.0,13.06,0.09,N,2.0,False,True,0.0,34998.0
28.0,44000.0,Mortgage,5.0,Debtconsolidation,C,7000.0,13.06,0.16,N,9.0,False,True,0.17857142857142858,4888.888888888889
23.0,65000.0,Rent,2.0,Education,A,8000.0,6.62,0.12,N,4.0,False,True,0.08695652173913043,16250.0
25.0,60000.0,Rent,9.0,Debtconsolidation,A,9600.0,7.9,0.16,N,2.0,False,True,0.36,30000.0
25.0,82000.0,Rent,5.0,Medical,C,6000.0,8.192,0.07,N,3.0,False,True,0.2,27333.333333333332
30.0,120000.0,Mortgage,5.0,Debtconsolidation,B,5000.0,10.38,0.04,N,9.0,False,True,0.16666666666666666,13333.333333333334
30.0,42886.0,Rent,3.0,Personal,B,12000.0,10.59,0.28,N,10.0,False,True,0.1,4288.6
24.0,30000.0,Rent,1.0,Education,C,4000.0,11.34,0.13,N,3.0,False,True,0.041666666666666664,10000.0
34.0,38000.0,Mortgage,12.0,Debtconsolidation,B,12775.0,9.91,0.34,N,5.0,False,True,0.35294117647058826,7600.0
22.0,31500.0,Rent,1.0,Venture,D,6800.0,14.11,0.22,N,2.0,True,True,0.045454545454545456,15750.0
47.0,100000.0,Mortgage,4.0,Venture,B,2500.0,9.99,0.02,N,16.0,False,True,0.0851063829787234,6250.0
26.0,64000.0,Rent,2.0,Medical,A,3000.0,8.906000000000002,0.05,N,4.0,False,True,0.07692307692307693,16000.0
27.0,31200.0,Mortgage,3.0,Personal,B,3600.0,11.48,0.12,N,7.0,False,True,0.1111111111111111,4457.142857142857
30.0,51996.0,Mortgage,5.0,Personal,A,3200.0,6.99,0.06,N,5.0,False,True,0.16666666666666666,10399.2
27.0,54000.0,Rent,2.0,Medical,B,12100.0,9.45,0.22,N,6.0,False,True,0.07407407407407407,9000.0
21.0,84000.0,Mortgage,5.0,Education,B,2500.0,9.99,0.03,N,4.0,False,True,0.23809523809523808,21000.0
23.0,26400.0,Rent,7.0,Education,B,5400.0,10.38,0.2,N,2.0,False,True,0.30434782608695654,13200.0
32.0,24000.0,Own,2.0,Personal,D,5000.0,16.29,0.21,N,9.0,False,True,0.0625,2666.6666666666665
55.0,54000.0,Rent,4.0,Debtconsolidation,C,1000.0,13.99,0.02,N,27.0,True,True,0.07272727272727272,2000.0
25.0,58000.0,Mortgage,4.0,Medical,B,17000.0,10.95,0.29,N,4.0,False,True,0.16,14500.0
51.0,36000.0,Rent,3.0,Medical,D,10000.0,15.65,0.28,N,30.0,False,True,0.058823529411764705,1200.0
29.0,180396.0,Mortgage,8.0,Personal,B,18000.0,12.69,0.1,N,9.0,False,True,0.27586206896551724,20044.0
52.0,163000.0,Mortgage,9.0,Personal,D,25000.0,14.11,0.15,N,30.0,True,True,0.17307692307692307,5433.333333333333
24.0,34000.0,Rent,1.0,Venture,B,5750.0,10.75,0.17,N,3.0,False,True,0.041666666666666664,11333.333333333334
24.0,125000.0,Own,3.0,Homeimprovement,B,28000.0,9.91,0.22,N,3.0,False,True,0.125,41666.666666666664
23.0,99996.0,Mortgage,7.0,Education,A,20000.0,7.49,0.2,N,3.0,False,True,0.30434782608695654,33332.0
27.0,51000.0,Own,11.0,Venture,A,18000.0,7.49,0.35,N,8.0,False,True,0.4074074074074074,6375.0
22.0,37000.0,Mortgage,0.0,Medical,A,15000.0,8.49,0.41,N,2.0,False,True,0.0,18500.0
46.0,8088.0,Rent,15.0,Medical,D,1600.0,14.42,0.2,Y,11.0,True,True,0.32608695652173914,735.2727272727273
24.0,62467.0,Rent,0.0,Homeimprovement,A,10625.0,8.49,0.17,N,2.0,False,True,0.0,31233.5
26.0,47004.0,Rent,5.0,Personal,D,10000.0,15.05,0.21,N,2.0,False,True,0.19230769230769232,23502.0
24.0,35000.0,Own,1.0,Venture,E,3500.0,16.0,0.1,N,3.0,False,True,0.041666666666666664,11666.666666666666
22.0,50000.0,Own,1.0,Medical,A,3600.0,11.682,0.07,N,2.0,False,True,0.045454545454545456,25000.0
41.0,70000.0,Rent,2.0,Education,A,10000.0,7.88,0.14,N,17.0,False,True,0.04878048780487805,4117.64705882353
32.0,54000.0,Mortgage,3.0,Debtconsolidation,A,12000.0,7.66,0.22,N,6.0,False,True,0.09375,9000.0
25.0,72400.0,Mortgage,9.0,Venture,E,8000.0,17.39,0.11,N,3.0,False,True,0.36,24133.333333333332
23.0,36300.0,Rent,0.0,Venture,A,4000.0,7.68,0.11,N,2.0,False,True,0.0,18150.0
23.0,66000.0,Mortgage,1.0,Education,B,13200.0,11.14,0.2,N,4.0,False,True,0.043478260869565216,16500.0
24.0,54417.0,Mortgage,1.0,Medical,C,9525.0,11.66,0.18,Y,3.0,True,True,0.041666666666666664,18139.0
22.0,68000.0,Rent,6.0,Debtconsolidation,B,13500.0,10.62,0.2,N,4.0,False,True,0.2727272727272727,17000.0
31.0,34000.0,Rent,2.0,Homeimprovement,D,7500.0,15.58,0.22,N,5.0,True,True,0.06451612903225806,6800.0
26.0,75000.0,Mortgage,6.0,Homeimprovement,C,28000.0,12.99,0.37,Y,4.0,False,True,0.23076923076923078,18750.0
23.0,41000.0,Rent,6.0,Personal,C,4500.0,12.99,0.11,N,4.0,False,True,0.2608695652173913,10250.0
25.0,85000.0,Mortgage,0.0,Education,A,2800.0,7.49,0.03,N,3.0,False,True,0.0,28333.333333333332
31.0,60682.0,Rent,3.0,Venture,A,8650.0,8.49,0.14,N,8.0,False,True,0.0967741935483871,7585.25
27.0,45000.0,Rent,1.0,Education,B,6000.0,10.65,0.13,N,8.0,False,True,0.037037037037037035,5625.0
21.0,13200.0,Rent,2.0,Debtconsolidation,A,1875.0,6.99,0.14,N,3.0,False,True,0.09523809523809523,4400.0
29.0,30000.0,Rent,3.0,Venture,A,5000.0,9.32,0.17,N,5.0,False,True,0.10344827586206896,6000.0
39.0,164000.0,Mortgage,18.0,Venture,C,28000.0,13.99,0.17,Y,14.0,False,True,0.46153846153846156,11714.285714285714
26.0,47000.0,Rent,2.0,Venture,B,8400.0,11.83,0.18,N,4.0,False,True,0.07692307692307693,11750.0
28.0,99996.0,Rent,6.0,Venture,C,12000.0,13.61,0.12,Y,9.0,False,True,0.21428571428571427,11110.666666666666
27.0,180000.0,Rent,4.0,Personal,B,8000.0,10.37,0.04,N,5.0,False,True,0.14814814814814814,36000.0
26.0,42000.0,Rent,4.0,Education,B,12800.0,10.59,0.3,N,2.0,False,True,0.15384615384615385,21000.0
27.0,45000.0,Rent,1.0,Education,C,10000.0,10.702,0.22,N,9.0,False,True,0.037037037037037035,5000.0
32.0,87000.0,Mortgage,8.0,Medical,B,24800.0,12.53,0.29,N,5.0,False,True,0.25,17400.0
27.0,39000.0,Mortgage,11.0,Homeimprovement,E,5000.0,18.79,0.13,Y,10.0,True,True,0.4074074074074074,3900.0
29.0,117600.0,Mortgage,13.0,Debtconsolidation,C,14400.0,12.99,0.12,Y,6.0,False,True,0.4482758620689655,19600.0
22.0,33000.0,Rent,3.0,Homeimprovement,B,6000.0,13.212,0.18,N,4.0,True,True,0.13636363636363635,8250.0
27.0,64000.0,Own,11.0,Venture,A,5000.0,5.79,0.08,N,5.0,False,True,0.4074074074074074,12800.0
28.0,35000.0,Rent,3.0,Debtconsolidation,D,7950.0,15.62,0.23,N,10.0,True,True,0.10714285714285714,3500.0
44.0,38400.0,Mortgage,9.0,Homeimprovement,A,2500.0,12.702000000000002,0.07,N,17.0,False,True,0.20454545454545456,2258.823529411765
29.0,30796.0,Rent,13.0,Medical,D,5000.0,14.96,0.16,Y,8.0,False,True,0.4482758620689655,3849.5
28.0,40000.0,Own,2.0,Medical,A,3600.0,6.99,0.09,N,10.0,False,True,0.07142857142857142,4000.0
35.0,57996.0,Rent,0.0,Homeimprovement,C,6000.0,13.57,0.1,Y,8.0,False,True,0.0,7249.5
28.0,56148.0,Mortgage,12.0,Debtconsolidation,C,2400.0,13.99,0.04,N,6.0,False,True,0.42857142857142855,9358.0
24.0,61781.0,Mortgage,6.0,Education,B,17800.0,10.25,0.29,N,3.0,False,True,0.25,20593.666666666668
32.0,155000.0,Own,6.0,Medical,B,15000.0,12.42,0.1,N,7.0,False,True,0.1875,22142.85714285714
38.0,84000.0,Mortgage,17.0,Homeimprovement,A,10800.0,9.244000000000002,0.13,N,15.0,False,True,0.4473684210526316,5600.0
38.0,51000.0,Rent,3.0,Homeimprovement,B,17000.0,10.38,0.33,N,11.0,True,True,0.07894736842105263,4636.363636363636
28.0,56496.0,Rent,0.0,Debtconsolidation,C,15000.0,12.61,0.27,N,10.0,False,True,0.0,5649.6
29.0,41000.0,Own,6.0,Medical,B,5000.0,11.99,0.12,N,5.0,False,True,0.20689655172413793,8200.0
26.0,130000.0,Rent,3.0,Venture,D,14400.0,14.46,0.11,Y,2.0,False,True,0.11538461538461539,65000.0
24.0,45000.0,Rent,0.0,Medical,A,3600.0,6.91,0.08,N,4.0,False,True,0.0,11250.0
23.0,50000.0,Mortgage,5.0,Debtconsolidation,A,6000.0,7.66,0.12,N,4.0,False,True,0.21739130434782608,12500.0
35.0,65000.0,Mortgage,4.0,Venture,A,6500.0,5.42,0.1,N,5.0,False,True,0.11428571428571428,13000.0
25.0,33000.0,Rent,4.0,Homeimprovement,C,3200.0,12.99,0.1,Y,2.0,True,True,0.16,16500.0
22.0,32000.0,Rent,1.0,Education,C,4800.0,13.61,0.15,N,4.0,False,True,0.045454545454545456,8000.0
22.0,54000.0,Rent,6.0,Venture,A,19000.0,14.210000000000004,0.35,N,4.0,True,True,0.2727272727272727,13500.0
23.0,60036.0,Rent,7.0,Medical,B,7200.0,9.91,0.12,N,4.0,False,True,0.30434782608695654,15009.0
21.0,55404.0,Rent,5.0,Debtconsolidation,C,6500.0,13.98,0.12,N,4.0,False,True,0.23809523809523808,13851.0
23.0,45000.0,Rent,4.0,Education,A,9000.0,5.99,0.2,N,3.0,False,True,0.17391304347826086,15000.0
33.0,78000.0,Rent,7.0,Homeimprovement,C,10000.0,13.06,0.13,Y,9.0,True,True,0.21212121212121213,8666.666666666666
27.0,60000.0,Mortgage,0.0,Debtconsolidation,A,7000.0,7.43,0.12,N,9.0,False,True,0.0,6666.666666666667
22.0,56324.0,Rent,2.0,Education,B,12400.0,10.74,0.22,N,4.0,False,True,0.09090909090909091,14081.0
23.0,75885.0,Mortgage,7.0,Education,C,3000.0,11.03,0.04,N,4.0,False,True,0.30434782608695654,18971.25
21.0,60000.0,Mortgage,5.0,Debtconsolidation,A,10000.0,5.99,0.17,N,2.0,False,True,0.23809523809523808,30000.0
24.0,75000.0,Mortgage,4.0,Debtconsolidation,C,11200.0,13.99,0.15,Y,4.0,False,True,0.16666666666666666,18750.0
23.0,45000.0,Rent,6.0,Venture,B,1600.0,10.08,0.04,N,4.0,False,True,0.2608695652173913,11250.0
37.0,74000.0,Rent,7.0,Personal,B,15000.0,11.71,0.2,N,11.0,False,True,0.1891891891891892,6727.272727272727
27.0,52500.0,Rent,7.0,Personal,A,11425.0,7.51,0.22,N,7.0,False,True,0.25925925925925924,7500.0
